institution,title,department,employment_type,posted_date,deadline,deadline_type,deadline_raw,url,reference,subjects,score,matches,first_seen,last_seen,status,description
CUHK,Professor(s) / Associate Professor(s) / Assistant Professor(s) (Educational Leadership and Administration),Department of Educational Administration and Policy,unknown,,,until-filled,"Closing date: Until the position(s) is/ are filled The Department of Educational Administration and Policy is looking for distinguished scholars for appointment at various professoriate levels in the areas of Educational Leadership and Administration. The Department is one of the four Academic departments under the Faculty of Education of CUHK ( http://www.fed.cuhk.edu.hk/ ), an international center for professional training and research in Educa",https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=2500012D&lang=en,2500012D,,0,False,2026-09-05T09:20:45+00:00,2026-09-23T04:51:00+00:00,open,"Department/ Unit: Department of Educational Administration and Policy
Closing date: Until the position(s) is/ are filled
The Department of Educational Administration and Policy is looking for distinguished scholars for appointment at various professoriate levels in the areas of Educational Leadership and Administration. The Department is one of the four Academic departments under the Faculty of Education of CUHK ( http://www.fed.cuhk.edu.hk/ ), an international center for professional training and research in Education. Further information about the Department is available at http://www.fed.cuhk.edu.hk/eap .
Applicants should have (i) excellent academic qualifications including a doctoral degree in educational administration, leadership or related discipline; (ii) a strong research background in areas that will contribute or add to the existing strengths of the Department; (iii) a track record of programmatic research and publications; and (iv) strong commitment to excellence in teaching and scholarship. For Professor/ Associate Professor rank, applicants should have achieved a high standing in the relevant research field and demonstrated academic and international professional leadership.
The appointee(s) will (a) play a key role in teaching and research initiatives in educational administration and leadership; (b) teach undergraduate and postgraduate courses; (c) supervise postgraduate students; (d) obtain external competitive grants; and (e) assist in administrative matters. Concurrent leadership appointment in a research centre of the Faculty on educational leadership could also be considered for candidates with proven academic leadership and an outstanding track record in obtaining and managing diverse funded projects.
Applicants should complete the online application form and upload a full curriculum vitae with details of three referees. Appointment will normally be made on contract basis for up to three years initially, which, subject to funding and mutual agreement, may lead to longer-term appointment or substantiation. Applicants may consider their applications unsuccessful if they are not invited for an interview within 3 months after application.
The University only accepts and considers applications submitted online for the post above via the CUHK career site. For more information and to apply online, please visit http://career.cuhk.edu.hk ."
CUHK,Professors/ Associate Professors/ Assistant Professors,Department of Mathematics,unknown,,,until-filled,"Closing Date: Until the posts are filled Founded in 1963, The Chinese University of Hong Kong (CUHK) is a forward-looking comprehensive research university with a global vision and a mission to combine tradition with modernity, and to bring together China and the West. The Department of Mathematics in CUHK has developed a strong reputation in teaching and research. Many of the faculty members are internationally renowned and are recipients of pre",https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=250001HW&lang=en,250001HW,,0,False,2026-09-05T09:20:45+00:00,2026-09-23T04:51:00+00:00,open,"Department/Unit: Department of Mathematics and The Institute of Mathematical Sciences
Closing Date: Until the posts are filled
Founded in 1963, The Chinese University of Hong Kong (CUHK) is a forward-looking comprehensive research university with a global vision and a mission to combine tradition with modernity, and to bring together China and the West. The Department of Mathematics in CUHK has developed a strong reputation in teaching and research. Many of the faculty members are internationally renowned and are recipients of prestigious awards and honours. The graduates are successful in both academia and industry. The Department is highly ranked internationally, e.g., it is 66th, 63rd and 42nd in the 2023, 2024 and 2025 QS World University Rankings, and 42nd, 56th and 51st in the 2023, 2024 and 2025 US News Rankings, respectively.
The Department is now inviting applications for substantiable-track faculty posts at all the academic levels. The appointees will be affiliated to both the Department and The Institute of Mathematical Sciences. Applicants should have (i) a relevant PhD degree in mathematics or related disciplines; (ii) an established track record in research, including publications; and (iii) a demonstrated commitment to excellence in teaching.
Applicants should submit online application form, copies of qualification documents, a publication list and/or selected abstracts, a research plan, a teaching statement, together with the names and e-mail addresses of three to five referees (at least two on research and one on teaching) to whom the applicants' consent has been given for their providing references.
Appointments will normally be made on contract basis for up to three years initially commencing January or September 2026, which, subject to mutual agreement, may lead to substantiation or longer-term appointment later.
Review of applications will begin on September 1, 2025."
CUHK,Clinical Professional Consultant,Accident and Emergency Medicine Academic Unit,unknown,,2026-10-09,closing,"Closing Date: October 9, 2026 The Accident and Emergency Medicine Academic Unit was established in 1995 and was the first academic unit dedicated to the development and teaching of emergency medicine in Hong Kong and Asia. Further information about the unit is available at https://www.med.cuhk.edu.hk/about-us/schools-departments-and-unit/accident-and-emergency-medicine-academic-unit Applicants should (i) have a medical qualification approved for ",https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=260001M3&lang=en,260001M3,,0,False,2026-09-17T04:57:59+00:00,2026-09-23T04:51:00+00:00,open,"Department/ Unit: Accident and Emergency Medicine Academic Unit
Closing Date: October 9, 2026
The Accident and Emergency Medicine Academic Unit was established in 1995 and was the first academic unit dedicated to the development and teaching of emergency medicine in Hong Kong and Asia. Further information about the unit is available at https://www.med.cuhk.edu.hk/about-us/schools-departments-and-unit/accident-and-emergency-medicine-academic-unit
Applicants should (i) have a medical qualification approved for registration with the Hong Kong Medical Council; (ii) a recognized specialist qualification in Emergency Medicine; and (iii) at least 6 years' post-registration professional experience.
The appointee will (a) participate in related clinical activities; (b) coordinating, planning and development of undergraduate teaching programs; (c) participate in teaching of undergraduate and postgraduate students; (d) coordination of clinical investigation related to research and academic activities; (e) provide guidance and mentoring to emergency medicine trainees in the Department. The appointees will work at the Prince of Wales Hospital in Shatin, Hong Kong.
Appointment will normally be made on contract basis of up to two years initially commencing in early 2027, which, subject to mutual agreement, may lead to longer-term. Salary and fringe benefits will be highly competitive, commensurate with qualifications and experience.
Applicants should apply with (i) an executive summary outlining your most outstanding accomplishments, including grants and qualifications; (ii) an up-to-date CV with a publication list highlighting your best publications in the last five years; and (iii) a one-page description of your future career plans for the next two years, together with the names, addresses and e-mail addresses of three referees who have agreed to provide references.
The University only accepts and considers applications submitted online for the post above via the CUHK career site. For more information and to apply online, please visit http://career.cuhk.edu.hk ."
CUHK,Research Assistant Professor ,School of Architecture,unknown,,,until-filled,"(Ref. 260001GL) (Closing Date: Until the post is filled) The Chinese University of Hong Kong is one of the world’s leading universities. Its location makes it one of the most exciting places to conduct research on and teach architecture. The School of Architecture has a world-class, research-led and professionally connected learning environment. It embraces new approaches to architectural education and cross-disciplinary research that impact soci",https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=260001GL&lang=en,260001GL,,0,False,2026-09-11T04:47:17+00:00,2026-09-23T04:51:00+00:00,open,"School of Architecture
Research Assistant Professor ( Digital Technology and Computational Design )
(Ref. 260001GL) (Closing Date: Until the post is filled)
The Chinese University of Hong Kong is one of the world’s leading universities. Its location makes it one of the most exciting places to conduct research on and teach architecture.
The School of Architecture has a world-class, research-led and professionally connected learning environment. It embraces new approaches to architectural education and cross-disciplinary research that impact society and the profession.
The School has an ambitious growth plan and is seeking an outstanding candidate to lead developments in the area of Digital Technology and Computational Design.
Applicants should have a PhD degree in a subject area relevant to architecture, digital design or other related areas. Preference will be given to candidates with a distinguished record of research or practice. An excellent track record of studio teaching will be a bonus.
Appointment will initially be made on a contract basis for up to three years, renewable subject to performance and mutual agreement.
To apply for the post, please complete the online application form, and submit a letter of interest, CV, portfolio, together with names and e-mail addresses of three referees with consent for providing references. S alary will be commensurate with the applicant’s qualifications and experience.
Review of applications and shortlisting will start in September / October 2026 and continue until the position is fill ed.
The CUHK School of Architecture is actively building a more diverse and inclusive environment. Qualified individuals from underrepresented sections of society are encouraged to apply.
Application Procedure
The University only accepts and considers applications submitted online for the post above via the CUHK career site. To explore the School and the posts further, please visit our website at https://www.arch.cuhk.edu.hk/people/careers . Enquiries may be directed to Ms. Tammy Kong, School Manager at arc.appointment@cuhk.edu.hk ."
CUHK,Professor/ Associate Professor/ Assistant Professor,Department of Sociology,unknown,,,until-filled,"Closing Date: Until the post is filled Founded in 1963, The Chinese University of Hong Kong (CUHK) is a forward-looking comprehensive research university with a global vision and a mission to combine tradition with modernity, and to bring together China and the West. The Department of Sociology has a diverse international community, featuring academic staff and postgraduate students from six continents and fourteen countries over the past five ye",https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=250001W2&lang=en,250001W2,,0,False,2026-09-05T09:20:45+00:00,2026-09-23T04:51:00+00:00,open,"Department/ Unit: Department of Sociology
Closing Date: Until the post is filled
Founded in 1963, The Chinese University of Hong Kong (CUHK) is a forward-looking comprehensive research university with a global vision and a mission to combine tradition with modernity, and to bring together China and the West. The Department of Sociology has a diverse international community, featuring academic staff and postgraduate students from six continents and fourteen countries over the past five years. In recent years, the Department has gained significant recognition in academic circles, ranking 18th globally in the 2025 QS World University Rankings by Subject. This achievement reaffirms our leadership position and highlights our commitment to academic excellence and impactful research.
The Department of Sociology is now inviting applications for a tenure-track faculty post at Professor/ Associate Professor/ Assistant Professor rank.
Applicants should have (i) a relevant PhD degree by the time of employment; and (ii) a proven record of academic scholarship and (iii) high potential for excellence in teaching and research. Applicants specializing in any of the following three areas are preferred:
• Economic sociology
• Social sustainability
• Digital sociology and technology
The appointee will be responsible for (a) teaching at undergraduate and postgraduate levels; (b) supervising research students; (c) undertaking scholarly research; (d) applying for competitive research grants; and (e) assisting in administrative work.
Salary and Fringe Benefits
Appointment will normally be made on a contract basis for up to three years initially, which, subject to mutual agreement, may lead to a longer-term appointment or substantiation. Outstanding candidates with substantial experience for Professor rank may be specially considered for appointment on substantive basis forthwith. The remuneration package will be highly competitive and commensurate with qualifications and experience. The University offers a comprehensive fringe benefit package, including medical care and housing benefits for eligible appointees.
Application Procedure
Please submit the online application form, a letter of interest, CV, teaching statement, research statement, a publication list, and/or abstracts of selected published papers, together with names/e-mail addresses of three referees with consent for providing references.
Consideration of applications will continue until the post is filled.
The University only accepts and considers applications submitted online for the post above via the CUHK career site. For more information and to apply online, please visit http://career.cuhk.edu.hk ."
CUHK,Associate Professor/ Assistant Professor in Science Education,Department of Curriculum and Instruction,unknown,,,until-filled,"Closing Date: Until the position is filled The Department of Curriculum and Instruction under the Faculty of Education at The Chinese University of Hong Kong (CUHK) is a dynamic centre in the Asia-Pacific region for teaching and research in the broad areas of curriculum and instruction. In addition to Faculty-based undergraduate teacher education, Postgraduate Diploma in Education, Master of Education, Doctor of Education and PhD programmes, the ",https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=2500024A&lang=en,2500024A,,0,False,2026-09-05T09:20:45+00:00,2026-09-23T04:51:00+00:00,open,"Department/ Unit: Department of Curriculum and Instruction
Closing Date: Until the position is filled
The Department of Curriculum and Instruction under the Faculty of Education at The Chinese University of Hong Kong (CUHK) is a dynamic centre in the Asia-Pacific region for teaching and research in the broad areas of curriculum and instruction. In addition to Faculty-based undergraduate teacher education, Postgraduate Diploma in Education, Master of Education, Doctor of Education and PhD programmes, the Department offers several Master of Arts/ Science programmes as well as research supervision across a range of subject areas. The Faculty of Education of CUHK is an international centre for professional training and research in education. Detailed information about the Faculty of Education and the Department is available at http://www.fed.cuhk.edu.hk/ .
The Department now invites applications for full-time appointment as Associate Professor/ Assistant Professor in Science Education. Applicants should have (i) excellent academic qualifications including a relevant doctoral degree; (ii) a strong commitment to excellent teaching; and (iii) a track record of active research and publications. Ability to teach courses related to educational technology and/or STEAM education will be advantageous . Applicants for appointment as Associate Professor should have a track record of outstanding research and publications, as well as success in obtaining competitive research grants. They should also demonstrate strong scholarship with an international impact, evidenced by invitations to speak at major international academic meetings, and experience in supervising research postgraduate students.
The appointee will (a) teach and design courses related to science teaching in primary and secondary schools; (b) undertake scholarly research and seek external competitive research grants; (c) conduct teaching practicum supervision; (d) supervise postgraduate students; and (e) direct and manage programmes.
Applicants should complete the online application form and upload a full curriculum vitae with details of three referees. Appointment will normally be made on a contract basis for up to three years initially, which, subject to funding and mutual agreement, may lead to a longer-term appointment or substantiation.
Review of applications will start on February 1, 2026. Applications will be considered until the position is filled.
Application Procedure
The University only accepts and considers applications submitted online for the post above via the CUHK career site. For more information and to apply online, please visit http://career.cuhk.edu.hk ."
CUHK,Assistant Professor (Ancient World History),Department of History,unknown,,2026-10-01,closing,"(Ref. 260001AJ ) (Closing Date: October 1, 2026) The Department of History at The Chinese University of Hong Kong (CUHK) invites applications for a full-time, substantiation-track position at the rank of Assistant Professor in the field of Ancient World History, begin ning August 2, 2027. We welcome applicants with specialisations in areas including (but not limited to) ancient Europe, North Africa, the Middle East, and the Mediterranean world in",https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=260001AJ&lang=en,260001AJ,,0,False,2026-09-05T09:20:45+00:00,2026-09-23T04:51:00+00:00,open,"Department of History
Assistant Professor (Ancient World History)
(Ref. 260001AJ ) (Closing Date: October 1, 2026)
The Department of History at The Chinese University of Hong Kong (CUHK) invites applications for a full-time, substantiation-track position at the rank of Assistant Professor in the field of Ancient World History, begin ning August 2, 2027. We welcome applicants with specialisations in areas including (but not limited to) ancient Europe, North Africa, the Middle East, and the Mediterranean world in the period c. 1000 BCE–500 CE. While chronological and thematic specialisations are open, the ability to teach ancient Greek and/or Roman history is highly desirable. The post is open to all qualified candidates, both local and international.
CUHK is one of Asia’s top international research universities, ranked number #18 globally in 2027 by QS and #44 by THE . Our department has the largest cluster of World History expertise in Hong Kong and the wider region. We hope to recruit a historian who can complement and expand our existing subject coverage, helping us achieve our goal of becoming Asia’s leading centre for the study of World History. The primary language of research and instruction in World History at CUHK is English; knowledge of Chinese is not required.
The successful candidate will have a strong commitment to high standards in both research and teaching. An active research agenda and clear plans for future English-language publications (including a monograph and peer-reviewed journal articles) are essential. In addition to delivering the department’s introductory survey course on Ancient World History (HIST2005), a key responsibility will be to further develop the World History curriculum, by creating new courses in line with the candidate’s interests and the department’s needs. The normal teaching load is two courses per term, reduced to one course in the first term of employment.
Qualifications
Applicants should:
i . have obtained a doctoral degree by August 1, 2027;
ii . have an active research agenda and clear plans for future English-language publications;
iii . be committed to teaching at both undergraduate and postgraduate levels; and
iv . be ready to supervise postgraduate students.
Salary and fringe benefits for the post will be highly competitive. Appointment will normally be made on a contract basis for up to three years initially, which may be renewed for a further three years. Subject to funding, performance, and mutual agreement, this may lead to longer-term appointment or substantiation (equivalent to U.S. tenure), either when the aggregate service period reaches six years, or sooner upon completing one year’s service, subject to special application and recommendation as appropriate.
Application Process
Applicants should complete the online application form, upload a letter of introduction, a CV, and one writing sample. Review of applications will begin on October 1, 2026 and continue until the position is filled. Shortlisted candidates will be asked to provide further materials, including letters of recommendation (to be addressed to the Department Secretary directly by the referees) and evidence of experience as both researchers and teachers.
The University only accepts and considers applications submitted online for the post above via the CUHK career site. For more information and to apply online, please visit http://career.cuhk.edu.hk ."
CUHK,Assistant Lecturer(s) / Lecturer(s) (Full-time / Part-time),School of Chinese Medicine,mixed,,,until-filled,Closing Date: Until the post(s) is/are filled Applicants should have (i) a Master's degree in Chinese Medicine or related disciplines; (ii) the certificate of registration of Chinese medicine practitioner recognized by the Chinese Medicine Council of Hong Kong; (iii) at least 4 years’ Chinese medicine clinical experience (including acupuncture); and (iv) clinical teaching experience at university level. The appointee(s) will (a) undertake teachin,https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=240001OZ&lang=en,240001OZ,,0,False,2026-09-05T09:20:45+00:00,2026-09-23T04:51:00+00:00,open,"Department/ Unit: School of Chinese Medicine
Closing Date: Until the post(s) is/are filled
Applicants should have (i) a Master's degree in Chinese Medicine or related disciplines; (ii) the certificate of registration of Chinese medicine practitioner recognized by the Chinese Medicine Council of Hong Kong; (iii) at least 4 years’ Chinese medicine clinical experience (including acupuncture); and (iv) clinical teaching experience at university level.
The appointee(s) will (a) undertake teaching duties; (b) provide clinical service; (c) participate in the development of Chinese medicine; and (d) carry out research tasks. The appointee(s) will work at the clinics managed under the School of Chinese Medicine. Appointment(s) will initially be made on a 1-year contract, renewable subject to performance and mutual agreement."
CUHK,Professor(s) / Associate Professor(s) / Assistant Professor(s),Department of Electronic Engineering,unknown,,,until-filled,"Closing Date: Until the position(s) is / are filled About the Department of Electronic Engineering The Department of Electronic Engineering (EE) was established in 1970 by Professor Charles K. Kao, a 2009 Nobel laureate in Physics, and offers full‐spectrum programs from Bachelor’s, research and taught Master’s degrees to PhD degree. For detailed information about the Department, please visit our departmental website at http://www.ee.cuhk.edu.hk/ ",https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=260000BX&lang=en,260000BX,,0,False,2026-09-05T09:20:45+00:00,2026-09-23T04:51:00+00:00,open,"Department/Unit: Department of Electronic Engineering
Closing Date: Until the position(s) is / are filled
About the Department of Electronic Engineering
The Department of Electronic Engineering (EE) was established in 1970 by Professor Charles K. Kao, a 2009 Nobel laureate in Physics, and offers full‐spectrum programs from Bachelor’s, research and taught Master’s degrees to PhD degree. For detailed information about the Department, please visit our departmental website at http://www.ee.cuhk.edu.hk/ .
Research Fields
The research fields of the Department cover bioelectronics and medical devices, robotics and sensor technology, pattern recognition and artificial intelligence, signal, speech and image processing, data science and machine learning, antenna and propagation, radio frequency (RF) / microwave engineering and wireless communications, photonics and optical communications, quantum technology, solid-state electronics and VLSI, and power electronics and green technology.
Requirements
The Department has planned to recruit several positions and invites highly motivated and highly qualified candidates to apply for positions at the Professor, Associate Professor or Assistant Professor level.
The applicants must have a PhD degree in EE or closely related fields. Preference will be given to those with expertise in integrated circuit design, RF/microwave engineering, quantum engineering or quantum information science. Candidates with exceptional qualifications in other related research fields will also be considered. The successful applicants are expected to establish themselves as international leaders in their fields of research, to teach with passion at both undergraduate and graduate levels, and to take on service and administrative duties.
Application Procedures
Please submit application online and upload the following documents:
a) full resume;
b) copies of academic credentials;
c) publication list with soft copies of 5 most representative publications;
d) details of courses taught and evaluation results (if available);
e) a research plan;
f) a teaching statement; and
g) the names and contact information of three to five referees.
Appointment(s) will normally be made on contract basis for up to three years initially, which, subject to performance and mutual agreement, may lead to longer-term appointment or substantiation later. The start date is flexible and can be arranged with the successful applicants. Only shortlisted applicants will be notified. Applications will be accepted until the position(s) is/are filled. We reserve the right to fill the positions by invitation or not to fill the positions.
The University only accepts and considers applications submitted online for the post above via the CUHK career site. For more information and to apply online, please visit http://career.cuhk.edu.hk ."
CUHK,Research Assistant Professor,School of Biomedical Sciences,unknown,,,unknown,,https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=2600018S&lang=en,2600018S,,0,False,2026-09-05T09:20:45+00:00,2026-09-23T04:51:00+00:00,open,"Prof. Barbara Chan’s lab located at the School of Biomedical Sciences (https://www2.sbs.cuhk.edu.hk) and The Institute
for Tissue Engineering and Regenerative Medicine (iTERM; https://www.iterm.cuhk.edu.hk/), leads a dedicated research
team focused on complex tissue engineering, biomaterials, multiphoton microfabrication and micropatterning, complex
tumoroids and organoids, cell niche engineering, mechanoregulation.
The School of Biomedical Sciences, Faculty of Medicine is looking for individuals to apply for the post of full-time non-clinical Research Assistant Professor. Individuals with demonstrated experience inmultiphoton microfabrication and
micropatterning, biomaterials, tissue engineering and regenerative medicineCRIS are most welcome. The School will
provide state-of-the-art research facilities and appropriate laboratory.
Applicants should have (i) a Ph.D. or its equivalent in the biological and biomedical sciences or engineering or related
disciplines; (ii) postdoctoral experiences in developing microfabrication and micropatterning technologies for biochip
fabrication and cell niche studies; and (iii) a good track record of research and publication in high-impact international peer
reviewed scientific journals in one or more related areas. Candidates should have excellent organizational, interpersonal
and communication skills, and an excellent command of English. Active participation in interdisciplinary research is
required.
Appointment will normally be made on contract basis for one year commencing at the fourth quarter of 2026, renewable subject to performance, funding and mutual agreement."
CUHK,Professional Consultant,Department of Anatomical and Cellular Pathology,unknown,,,until-filled,"Closing Date: Until the positions are filled Applicants should have (i) a medical qualification (approved for registration with the Hong Kong Medical Council); (ii) at least five years’ relevant post-qualification experience, preferably with experience in the field of pathology; and (iii) experience in undergraduate teaching in the field of revenant pathology discipline. The appointee will be responsible for (a) coordinating pathology teaching ac",https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=260001KV&lang=en,260001KV,,0,False,2026-09-11T04:47:17+00:00,2026-09-23T04:51:00+00:00,open,"Department/Unit: Department of Anatomical and Cellular Pathology
Closing Date: Until the positions are filled
Applicants should have (i) a medical qualification (approved for registration with the Hong Kong Medical Council); (ii) at least five years’ relevant post-qualification experience, preferably with experience in the field of pathology; and (iii) experience in undergraduate teaching in the field of revenant pathology discipline.
The appointee will be responsible for (a) coordinating pathology teaching activities; (b) conducting lectures and tutorials for medical students; (c) monitoring and improving the curriculum of pathology teaching and enrich teaching resources; (d) developing tutorial materials; and (e) liaising with medical students. Appointment will initially be made on contract basis for up to three years, renewable subject to satisfactory performance and mutual agreement.
The University only accepts and considers applications submitted online for the post above via the CUHK career site. For more information and to apply online, please visit http://career.cuhk.edu.hk ."
CUHK,Professor(s)/ Associate Professor(s)/ Assistant Professor(s),Faculty of Law,unknown,,2026-09-15,closing,"Closing Date: September 15, 2026 The Faculty of Law of The Chinese University of Hong Kong (CUHK LAW) is one of the most dynamic and accomplished research-intensive law schools in Asia. Since welcoming its inaugural student cohort in 2006, CUHK LAW has earned international recognition for excellence in legal research and education. This reputation is affirmed by the latest Research Assessment Exercise (2020) conducted by Hong Kong’s University Gr",https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=26000178&lang=en,26000178,,0,False,2026-09-05T09:20:45+00:00,2026-09-15T04:59:32+00:00,closed,"Department/ Unit: Faculty of Law
Closing Date: September 15, 2026
The Faculty of Law of The Chinese University of Hong Kong (CUHK LAW) is one of the most dynamic and accomplished research-intensive law schools in Asia. Since welcoming its inaugural student cohort in 2006, CUHK LAW has earned international recognition for excellence in legal research and education. This reputation is affirmed by the latest Research Assessment Exercise (2020) conducted by Hong Kong’s University Grants Committee, in which 83% of the Faculty’s research output was rated as “world-leading” (4*) or “internationally excellent” (3*). With a strong global outlook, our academic staff represent nearly twenty jurisdictions through their origins or training.
CUHK LAW now invites applications for appointment as Professor, Associate Professor, or Assistant Professor. The Faculty upholds a robust and ambitious research culture, with research excellence firmly at the core of its academic mission. We place particular emphasis on high-quality scholarship that advances disciplinary debates and contributes meaningfully to global and regional conversations in law.
Candidates for appointment at the Professor level are expected to have an established record of academic leadership in research and/or education at the international level. They should demonstrate a sustained trajectory of influential scholarship and a proven ability to mentor colleagues in advancing the Faculty’s research profile. Appointees at the Associate Professor level should have an internationally recognised reputation for research excellence and a proven capacity to contribute to the Faculty’s research profile. Candidates at this level should already possess a strong portfolio of high-impact publications and a clear scholarly agenda of continuing distinction. Candidates for Assistant Professorships should have completed their doctorate by the time of appointment and either possess a strong record of quality publications or demonstrate clear potential to develop into a productive and impactful scholar. Clear evidence of a coherent research trajectory and commitment to producing high-quality outputs will be essential.
The Faculty particularly welcomes applications in foundational common law subjects (especially private law subjects), artificial intelligence and law, intellectual property law, and PRC law. Exceptionally well-qualified candidates in other areas may also be considered.
Applicants should complete the online application form and upload the following documents:
(a) a cover letter (maximum 2 pages);
(b) a full curriculum vitae;
(c) a teaching statement (maximum 2 pages); and
(d) a statement of major research and scholarly achievements (maximum 3 pages), highlighting up to four representative publications or research outputs from the past five years, with a description of their originality, significance, and rigour.
Appointments will normally be made on contract basis of up to three years initially, which, subject to mutual agreement, may lead to longer-term appointment or substantiation.
The current starting base salary, payable over 12 months, is HK$80,825 per month (approximately US$10,350 / £7,800 per month) for Assistant Professors; HK$100,050 per month (approximately US$12,825 / £9,650 per month) for Associate Professors; and HK$126,370 per month (approximately US$16,200 / £12,190 per month) for Professors. In addition to the base salary, appointees are eligible for a monthly housing allowance and an end-of-contract gratuity, subject to prevailing terms and conditions.
CUHK LAW is committed to promoting diversity and warmly welcomes applications from candidates whose backgrounds and experiences will enrich the intellectual and cultural life of the Faculty. Further information about CUHK LAW is available at http://www.cuhk.edu.hk/law .
The application deadline is 15 September 2026, and applications will be considered on a rolling basis. We regret that we will only be able to contact candidates selected for further consideration.
Prospective applicants are welcome to contact the Dean of the Faculty at deanoflaw@cuhk.edu.hk for informal inquiries.
The University only accepts and considers applications submitted online for the post above via the CUHK career site. For more information and to apply online, please visit http://career.cuhk.edu.hk ."
CUHK,Professor(s) / Associate Professor(s) / Assistant Professor(s),Department of Systems Engineering and Engineering Management,unknown,,,until-filled,"Closing Date: Until the post(s) is / are filled The Department of Systems Engineering and Engineering Management (SEEM) under the Faculty of Engineering at The Chinese University of Hong Kong (CUHK) invites applications for the faculty posts at the levels of Professor / Associate Professor / Assistant Professor in the areas related to Database Systems/Data Mining, Artificial Intelligence/Machine Learning/Natural Language Processing, and Financial",https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=260001KF&lang=en,260001KF,,0,False,2026-09-11T04:47:17+00:00,2026-09-23T04:51:00+00:00,open,"Department/Unit: Department of Systems Engineering and Engineering Management
Closing Date: Until the post(s) is / are filled
The Department of Systems Engineering and Engineering Management (SEEM) under the Faculty of Engineering at The Chinese University of Hong Kong (CUHK) invites applications for the faculty posts at the levels of Professor / Associate Professor / Assistant Professor in the areas related to Database Systems/Data Mining, Artificial Intelligence/Machine Learning/Natural Language Processing, and Financial Technology. Outstanding candidates in closely related areas, including Operations Research and Operations Management, will also be considered.
CUHK is one of the top universities in Asia. The Department of SEEM hosts one of the best research groups in operations management, operations research, financial engineering and technology, service engineering, and information systems. In addition to competitive salary and housing benefits, the Department also provides strong research support.
Applicants should have a relevant PhD degree and a good scholarly record demonstrating potential for teaching and research excellence. Appointment(s) will normally be made on contract basis for up to three years initially commencing August 2027, which, subject to performance and mutual agreement, may lead to longer-term appointment or substantiation. The exact start date will be negotiated with the successful applicants.
Applicants please submit application at the CUHK e-recruitment system at https://www.hro.cuhk.edu.hk/en-gb/career/career-opportunities with a full resume with cover letter, copies of academic credentials, publication list with abstracts of selected published papers, a research plan, a teaching statement, together with names and e-mail addresses of three to five referees to whom the applicant’s consent has been given for their providing reference.
Applicants are strongly encouraged to submit their applications soon for early informal online interviews. Formal interviews will be conducted by SEEM faculty members on the CUHK campus if possible.
For general inquiry and further information about the Department of SEEM, please contact Ms. Anna Wong at yywong@se.cuhk.edu.hk ."
CUHK,Clinical Professional Consultant ,Faculty of Medicine,unknown,,,until-filled,Closing Date: Until the post is filled Applicants should have (i) a medical qualification (approved for registration with the Hong Kong Medical Council); (ii) a higher qualification in a medical specialty acceptable to the Faculty; (iii) experience in teaching medical students (honorary or adjunct teacher in a medical school is also acceptable); and (iv) developed local leadership and portfolio in one or two of the following areas: clinical skill,https://cuhk.taleo.net/careersection/cu_career_teach/jobdetail.ftl?job=240002E8&lang=en,240002E8,,0,False,2026-09-05T09:20:45+00:00,2026-09-23T04:51:00+00:00,open,"Department/Unit: Faculty of Medicine
Closing Date: Until the post is filled
Applicants should have (i) a medical qualification (approved for registration with the Hong Kong Medical Council); (ii) a higher qualification in a medical specialty acceptable to the Faculty; (iii) experience in teaching medical students (honorary or adjunct teacher in a medical school is also acceptable); and (iv) developed local leadership and portfolio in one or two of the following areas: clinical skills teaching, simulation, workplace assessment, medical assessments, bioethics, professionalism, communication skills, e-learning or any other areas of medical education.
The appointee will teach medical students at the Prince of Wales Hospital (PWH) or associated teaching units. He/she should be dedicated to the development of medical education in addition to fulfilling some clinical duties as a clinician at PWH or associated teaching units.
Appointment will initially be made on a contract basis for up to three years, renewable subject to mutual agreement."
